layer,trial_index,tile_size,execution_time
layer_8,142,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.9778172023540062e-05]
layer_8,143,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 4]]",[1.9775599069632215e-05]
layer_8,144,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 3], [74, 3], [101, 3]]",[1.7251897563464726e-05]
layer_8,145,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.8084475346020763e-05]
layer_8,146,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.421924114363823e-05]
layer_8,147,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 2], [101, 4]]",[4.276891258542142e-05]
layer_8,148,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4909361097794822e-05]
layer_8,149,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.4056834749865517e-05]
layer_8,150,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4909133387133964e-05]
layer_8,151,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3644813770844538e-05]
layer_8,152,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5603735272902137e-05]
layer_8,153,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.560190442414042e-05]
layer_8,154,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 0], [101, 3]]",[1.8490997249565723e-05]
layer_8,155,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[2.7426416045508044e-05]
layer_8,156,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 3, 2]], [62, 1], [68, 3], [74, 1], [101, 3]]",[7.508717778860205e-05]
layer_8,157,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[4.9722711073253836e-05]
layer_8,158,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 0], [101, 3]]",[1.70189780730897e-05]
layer_8,159,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 2, 2, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[2.2659561297503578e-05]
layer_8,160,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 2, 2, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[3.3696767145135574e-05]
layer_8,161,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 0], [101, 3]]",[1.830638902812587e-05]
layer_8,162,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.709406338870432e-05]
layer_8,163,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.6499333206783097e-05]
layer_8,164,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4604743364847933e-05]
layer_8,165,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.785013589529379e-05]
layer_8,166,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 3], [74, 3], [101, 3]]",[2.034502186788155e-05]
layer_8,167,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.7333156943521592e-05]
layer_8,168,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [48, 1, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[8.846834139320668e-05]
layer_8,169,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [48, 3, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[8.847017731721359e-05]
layer_8,170,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 3], [74, 0], [101, 3]]",[2.0990678359908882e-05]
layer_8,171,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [48, 3, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[6.779714437555359e-05]
layer_8,172,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [48, 1, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[6.779569627635711e-05]
layer_8,173,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.4080894262202684e-05]
layer_8,174,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[10000000000]
layer_8,175,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[2.7624900156924282e-05]
layer_8,176,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4599261305387857e-05]
layer_8,177,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.4943037749459004e-05]
layer_8,178,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[4.820219724924522e-05]
layer_8,179,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[7.733139231966788e-05]
layer_8,180,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 2], [74, 3], [101, 4]]",[10000000000]
layer_8,181,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[5.0048916467780435e-05]
layer_8,182,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [24, 6, 1]], [62, 0], [68, 2], [74, 3], [101, 3]]",[10000000000]
layer_8,183,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.5644766710827413e-05]
layer_8,184,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 2, 2, 1]], [35, [16, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[2.8586256212152853e-05]
layer_8,185,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 2, 2, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[2.8927732720818538e-05]
layer_8,186,"[[31, [1, 13, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [72, 1, 2]], [62, 0], [68, 2], [74, 1], [101, 4]]",[4.050770956719818e-05]
layer_8,187,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [24, 6, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[3.0581182560137455e-05]
layer_8,188,"[[31, [1, 13, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [72, 1, 2]], [62, 0], [68, 2], [74, 2], [101, 4]]",[3.543221835677276e-05]
layer_8,189,"[[31, [1, 13, 1, 1, 1]], [33, [4, 1, 1, 4, 1]], [35, [72, 1, 2]], [62, 1], [68, 0], [74, 2], [101, 2]]",[0.00015534983529411764]
layer_8,190,"[[31, [13, 1, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 1], [101, 0]]",[8.73276833621186e-05]
layer_8,191,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 1, 4, 2]], [35, [144, 1, 1]], [62, 2], [68, 0], [74, 3], [101, 4]]",[10000000000]
layer_8,192,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4181967827186029e-05]
layer_8,193,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.364723765465304e-05]
layer_8,194,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4027442386831276e-05]
layer_8,195,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.3992956031438659e-05]
layer_8,196,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.4087552226905115e-05]
layer_8,197,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4251166264506492e-05]
layer_8,198,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4407038728784598e-05]
layer_8,199,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4410067319740292e-05]
layer_8,200,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.4935089163237313e-05]
layer_8,201,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.4935747655686463e-05]
layer_8,202,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4582321790636747e-05]
layer_8,203,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.495936573595312e-05]
layer_8,204,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4608065280115414e-05]
layer_8,205,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4695719843462245e-05]
layer_8,206,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4272779929376922e-05]
layer_8,207,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4355109615384615e-05]
layer_8,208,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4925275202187035e-05]
layer_8,209,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4568583893381934e-05]
layer_8,210,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[2.537636869150303e-05]
layer_8,211,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.8244675859081723e-05]
layer_8,212,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.5260663662535988e-05]
layer_8,213,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.5333039432555905e-05]
layer_8,214,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.8318111497289032e-05]
layer_8,215,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4539130715438408e-05]
layer_8,216,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[2.5475402619589977e-05]
layer_8,217,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[2.5249956406166928e-05]
layer_8,218,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.5551271323715517e-05]
layer_8,219,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.5569288690834638e-05]
layer_8,220,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.5621118577575298e-05]
layer_8,221,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.7691560828783425e-05]
layer_8,222,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.8741111528822052e-05]
layer_8,223,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.874026087562744e-05]
layer_8,224,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.5769885092381677e-05]
layer_8,225,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5432785055245472e-05]
layer_8,226,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5432755349843716e-05]
layer_8,227,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.6160414556040755e-05]
layer_8,228,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.8196043076033534e-05]
layer_8,229,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.571176611295681e-05]
layer_8,230,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4055144435584918e-05]
layer_8,231,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4056435015377606e-05]
layer_8,232,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4680209932794168e-05]
layer_8,233,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4681559870161097e-05]
layer_8,234,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5228768574176486e-05]
layer_8,235,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4421451542357273e-05]
layer_8,236,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[3.649710554951034e-05]
layer_8,237,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4684980163500841e-05]
layer_8,238,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.6499462541128827e-05]
layer_8,239,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.649882725892179e-05]
layer_8,240,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.6060184402515724e-05]
layer_8,241,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 0], [101, 3]]",[1.6062416249050872e-05]
layer_8,242,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.6175990531885267e-05]
layer_8,243,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 0], [101, 3]]",[1.6175234497595546e-05]
layer_8,244,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.6668444697544925e-05]
layer_8,245,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 0], [101, 3]]",[1.666793993914539e-05]
layer_8,246,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[2.1057418526955204e-05]
layer_8,247,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 0], [101, 3]]",[2.863514672730868e-05]
layer_8,248,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 0], [101, 3]]",[2.9869064792962884e-05]
layer_8,249,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[2.4029354237867395e-05]
layer_8,250,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5824529613507454e-05]
layer_8,251,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5824107117095457e-05]
layer_8,252,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.7331217505168848e-05]
layer_8,253,"[[31, [1, 13, 1, 1, 1]], [33, [2, 2, 1, 4, 1]], [35, [36, 4, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[0.00013288230025231286]
layer_8,254,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 1, 4, 2]], [35, [18, 2, 4]], [62, 0], [68, 3], [74, 2], [101, 4]]",[5.624368906020558e-05]
layer_8,255,"[[31, [1, 1, 1, 13, 1]], [33, [1, 2, 2, 4, 1]], [35, [36, 1, 4]], [62, 0], [68, 3], [74, 3], [101, 0]]",[0.0005138713099041534]
layer_8,256,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4390905506131282e-05]
layer_8,257,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4171768424649734e-05]
layer_8,258,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4157749542764929e-05]
layer_8,259,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4349996810570682e-05]
layer_8,260,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4016405090497738e-05]
layer_8,261,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.4965566362106275e-05]
layer_8,262,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4691855624142659e-05]
layer_8,263,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4386584749603445e-05]
layer_8,264,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5195085886610374e-05]
layer_8,265,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.4871874729502284e-05]
layer_8,266,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4533136620856912e-05]
layer_8,267,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.570379549481144e-05]
layer_8,268,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.6152803973677546e-05]
layer_8,269,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5712347886610986e-05]
layer_8,270,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.599331056478405e-05]
layer_8,271,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.56289879778793e-05]
layer_8,272,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.6044740192356366e-05]
layer_8,273,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.5776493925588458e-05]
layer_8,274,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.5777077903342148e-05]
layer_8,275,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 2], [74, 3], [101, 3]]",[1.5754722854973424e-05]
layer_8,276,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.6094716529724506e-05]
layer_8,277,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5554154243808607e-05]
layer_8,278,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.5554855859137827e-05]
layer_8,279,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.590024174372523e-05]
layer_8,280,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.590297177929638e-05]
layer_8,281,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.5901031242460796e-05]
