layer,trial_index,tile_size,execution_time
layer_5,277,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0126070723371938e-05]
layer_5,278,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.0970827283148642e-05]
layer_5,279,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.0106920448072907e-05]
layer_5,280,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.013292465238632e-05]
layer_5,281,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 3], [68, 2], [95, 2]]",[1.2008068620515412e-05]
layer_5,282,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 3], [68, 2], [95, 2]]",[1.2010049166218397e-05]
layer_5,283,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0871964358039692e-05]
layer_5,284,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 2]]",[1.1415168014580249e-05]
layer_5,285,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 3], [68, 2], [95, 2]]",[1.190804697380307e-05]
layer_5,286,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.838895711856172e-06]
layer_5,287,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.943348646354118e-06]
layer_5,288,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0693577083728879e-05]
layer_5,289,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0723809284222517e-05]
layer_5,290,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.929410670210746e-06]
layer_5,291,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.849900322764382e-06]
layer_5,292,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.849482123510292e-06]
layer_5,293,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0691352576437889e-05]
layer_5,294,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 2], [68, 2], [95, 2]]",[1.126254829890644e-05]
layer_5,295,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 2], [68, 2], [95, 2]]",[1.127162689683976e-05]
layer_5,296,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.1271501296066717e-05]
layer_5,297,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 3], [95, 2]]",[1.1992966541151158e-05]
layer_5,298,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 3], [68, 3], [95, 2]]",[1.1714689714090442e-05]
layer_5,299,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0791091345128971e-05]
layer_5,300,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.0096613537117903e-05]
layer_5,301,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0367884155530996e-05]
layer_5,302,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 3]]",[1.14378728021702e-05]
layer_5,303,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 1], [95, 3]]",[1.1439643580396922e-05]
layer_5,304,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0367628535903015e-05]
layer_5,305,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 1], [95, 2]]",[1.2544908768154921e-05]
layer_5,306,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 2], [68, 3], [95, 2]]",[1.2377019472228135e-05]
layer_5,307,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 3]]",[1.0720686715269341e-05]
layer_5,308,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 3], [68, 3], [95, 2]]",[1.2186386946121425e-05]
layer_5,309,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 3], [68, 3], [95, 2]]",[1.2187839509923045e-05]
layer_5,310,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 1], [95, 2]]",[1.2415784683818225e-05]
layer_5,311,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 3], [95, 3]]",[1.2088636744335874e-05]
layer_5,312,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 3], [95, 3]]",[1.2088308463378516e-05]
layer_5,313,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0533113001215067e-05]
layer_5,314,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 3], [68, 2], [95, 3]]",[1.2370676842464972e-05]
layer_5,315,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0533977040135267e-05]
layer_5,316,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 3], [95, 3]]",[1.199081952631015e-05]
layer_5,317,"[[25, [7, 1, 1, 7, 1]], [27, [4, 1, 2, 1, 1]], [29, [12, 6, 1]], [56, 0], [62, 2], [68, 2], [95, 2]]",[0.00020823038947368424]
layer_5,318,"[[25, [49, 1, 1, 1, 1]], [27, [2, 1, 2, 1, 2]], [29, [9, 2, 4]], [56, 2], [62, 3], [68, 0], [95, 1]]",[4.8537519808743175e-05]
layer_5,319,"[[25, [7, 1, 7, 1, 1]], [27, [2, 1, 2, 1, 2]], [29, [12, 3, 2]], [56, 2], [62, 2], [68, 1], [95, 1]]",[5.721106795366796e-05]
layer_5,320,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[9.453610869565217e-06]
layer_5,321,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.980915802318488e-06]
layer_5,322,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.979796067785456e-06]
layer_5,323,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.877735525501636e-06]
layer_5,324,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.772985175438595e-06]
layer_5,325,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.312348896961105e-06]
layer_5,326,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.15348595530046e-06]
layer_5,327,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.154216886683794e-06]
layer_5,328,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.153913951957882e-06]
layer_5,329,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.169639939753698e-06]
layer_5,330,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.430358887317303e-06]
layer_5,331,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0223765995823049e-05]
layer_5,332,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.791515712405397e-06]
layer_5,333,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.2939314255338e-06]
layer_5,334,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.29394191449814e-06]
layer_5,335,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.887838009658293e-06]
layer_5,336,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[9.777767989367762e-06]
layer_5,337,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[1.2101702270147559e-05]
layer_5,338,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[1.210382184759084e-05]
layer_5,339,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.776698974748435e-06]
layer_5,340,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.716662296037296e-06]
layer_5,341,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[1.2186646476600322e-05]
layer_5,342,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0287311661900221e-05]
layer_5,343,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.241233782159173e-05]
layer_5,344,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[1.0128722807372898e-05]
layer_5,345,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[1.2412423045767517e-05]
layer_5,346,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0097394247199545e-05]
layer_5,347,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0101010720297688e-05]
layer_5,348,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0128863116860104e-05]
layer_5,349,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.012895281490482e-05]
layer_5,350,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0125779570913234e-05]
layer_5,351,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0364216000716717e-05]
layer_5,352,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.898876459741856e-06]
layer_5,353,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.1652705069124424e-05]
layer_5,354,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.866911809379153e-06]
layer_5,355,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 3]]",[1.2330057049623046e-05]
layer_5,356,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.84551201052978e-06]
layer_5,357,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.068463385228783e-05]
layer_5,358,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.891797512815645e-06]
layer_5,359,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.894251262514396e-06]
layer_5,360,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.03084056879596e-05]
layer_5,361,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0308435257262199e-05]
layer_5,362,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.98380455391158e-06]
layer_5,363,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.98341041461007e-06]
layer_5,364,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.983977584832108e-06]
layer_5,365,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0857183121321436e-05]
layer_5,366,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.952589667653834e-06]
layer_5,367,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.95412917515726e-06]
layer_5,368,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1125602998830733e-05]
layer_5,369,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.112489348775394e-05]
layer_5,370,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0746153893860193e-05]
layer_5,371,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.95186937535599e-06]
layer_5,372,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.951679542836893e-06]
layer_5,373,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.1095548288837127e-05]
layer_5,374,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0517372301690507e-05]
layer_5,375,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0516364913613062e-05]
layer_5,376,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0519121911705144e-05]
layer_5,377,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1711727918235611e-05]
layer_5,378,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1711922438234102e-05]
layer_5,379,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.441235627301048e-06]
layer_5,380,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.1106190562980963e-05]
layer_5,381,"[[25, [1, 7, 7, 1, 1]], [27, [1, 2, 1, 2, 2]], [29, [24, 1, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[10000000000]
layer_5,382,"[[25, [1, 7, 1, 7, 1]], [27, [1, 1, 2, 4, 1]], [29, [72, 1, 1]], [56, 0], [62, 2], [68, 2], [95, 3]]",[8.684446454494695e-05]
layer_5,383,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 1, 4]], [29, [18, 1, 4]], [56, 0], [62, 3], [68, 2], [95, 1]]",[6.836074441913441e-05]
layer_5,384,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.30835211020956e-06]
layer_5,385,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.787440765492102e-06]
layer_5,386,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.983562803766707e-06]
layer_5,387,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.806762586377098e-06]
layer_5,388,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.436694790400972e-06]
layer_5,389,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.86226800744219e-06]
layer_5,390,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0140749382950446e-05]
layer_5,391,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0138842739434748e-05]
layer_5,392,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.429937108045153e-06]
layer_5,393,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.793687032967032e-06]
layer_5,394,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.9853480585719e-06]
layer_5,395,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[9.6126126827416e-06]
layer_5,396,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0207143345357888e-05]
layer_5,397,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.804594645908487e-06]
layer_5,398,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.72087041773231e-06]
layer_5,399,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.72205758837601e-06]
layer_5,400,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.72404567726933e-06]
layer_5,401,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.87038536306461e-06]
layer_5,402,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0350337202090902e-05]
layer_5,403,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0324571862540345e-05]
layer_5,404,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.716070080623726e-06]
layer_5,405,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.865563759570536e-06]
layer_5,406,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.014736918549459e-05]
layer_5,407,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0207131733495342e-05]
layer_5,408,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.11115040527545e-05]
layer_5,409,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1111969661108123e-05]
layer_5,410,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.800624700983432e-06]
layer_5,411,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.825175073191133e-06]
layer_5,412,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[9.789662306679829e-06]
layer_5,413,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[1.0156261297857216e-05]
layer_5,414,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.446037582625118e-06]
layer_5,415,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.0170386273020696e-05]
layer_5,416,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 3]]",[1.0730851839931338e-05]
